"ts_code","symbol","industry","name","list_date"
"605305.SH","605305","工程机械","中际联合","20210506"
"605318.SH","605318","其他建材","法狮龙","20200803"
"605319.SH","605319","汽车配件","无锡振华","20210607"
"605333.SH","605333","汽车配件","沪光股份","20200818"
"605336.SH","605336","家用电器","帅丰电器","20201019"
"605337.SH","605337","乳制品","李子园","20210208"
"605338.SH","605338","食品","巴比食品","20201012"
"605339.SH","605339","食品","南侨食品","20210518"
"605358.SH","605358","半导体","立昂微","20200911"
"605365.SH","605365","家用电器","立达信","20210720"
"605366.SH","605366","化工原料","宏柏新材","20200812"
"605368.SH","605368","供气供热","蓝天燃气","20210129"
"605369.SH","605369","医疗保健","拱东医疗","20200916"
"605376.SH","605376","小金属","博迁新材","20201208"
"605377.SH","605377","造纸","华旺科技","20201228"
"605378.SH","605378","电气设备","野马电池","20210412"
"605388.SH","605388","乳制品","均瑶健康","20200818"
"605389.SH","605389","机械基件","长龄液压","20210322"
"605398.SH","605398","软件服务","新炬网络","20210121"
"605399.SH","605399","化工原料","晨光新材","20200804"
"605488.SH","605488","塑料","福莱新材","20210513"
"605499.SH","605499","软饮料","东鹏饮料","20210527"
"605500.SH","605500","造纸","森林包装","20201222"
"605507.SH","605507","化学制药","国邦医药","20210802"
"605555.SH","605555","家用电器","德昌股份","20211021"
"605566.SH","605566","染料涂料","福莱蒽特","20211025"
"605567.SH","605567","食品","春雪食品","20211013"
"605577.SH","605577","出版业","龙版传媒","20210824"
"605580.SH","605580","供气供热","恒盛能源","20210819"
"605588.SH","605588","元器件","冠石科技","20210812"
"605589.SH","605589","化工原料","圣泉集团","20210810"
"605598.SH","605598","建筑工程","上海港湾","20210917"
"605599.SH","605599","服饰","菜百股份","20210909"
"688001.SH","688001","专用机械","华兴源创","20190722"
"688002.SH","688002","通信设备","睿创微纳","20190722"
"688003.SH","688003","专用机械","天准科技","20190722"
"688004.SH","688004","软件服务","博汇科技","20200612"
"688005.SH","688005","电气设备","容百科技","20190722"
"688006.SH","688006","电气设备","杭可科技","20190722"
"688007.SH","688007","元器件","光峰科技","20190722"
"688008.SH","688008","半导体","澜起科技","20190722"
"688009.SH","688009","运输设备","中国通号","20190722"
"688010.SH","688010","元器件","福光股份","20190722"
"688011.SH","688011","元器件","新光光电","20190722"
"688012.SH","688012","半导体","中微公司","20190722"
"688013.SH","688013","医疗保健","天臣医疗","20200928"
"688015.SH","688015","运输设备","交控科技","20190722"
"688016.SH","688016","医疗保健","心脉医疗","20190722"
"688017.SH","688017","机械基件","绿的谐波","20200828"
"688018.SH","688018","半导体","乐鑫科技","20190722"
"688019.SH","688019","半导体","安集科技","20190722"
"688020.SH","688020","元器件","方邦股份","20190722"
"688021.SH","688021","汽车配件","奥福科技","20191106"
"688022.SH","688022","专用机械","瀚川智能","20190722"
"688023.SH","688023","软件服务","安恒信息","20191105"
"688025.SH","688025","专用机械","杰普特","20191031"
"688026.SH","688026","医疗保健","洁特生物","20200122"
"688027.SH","688027","通信设备","国盾量子","20200709"
"688028.SH","688028","机械基件","沃尔德","20190722"
"688029.SH","688029","医疗保健","南微医学","20190722"
"688030.SH","688030","软件服务","山石网科","20190930"
"688031.SH","688031","软件服务","星环科技-U","20221018"
"688032.SH","688032","电气设备","禾迈股份","20211220"
"688033.SH","688033","电气设备","天宜新材","20190722"
"688035.SH","688035","半导体","德邦科技","20220919"
"688036.SH","688036","通信设备","传音控股","20190930"
"688037.SH","688037","半导体","芯源微","20191216"
"688038.SH","688038","软件服务","中科通达","20210713"
"688039.SH","688039","软件服务","当虹科技","20191211"
"688041.SH","688041","半导体","海光信息","20220812"
"688045.SH","688045","半导体","必易微","20220526"
"688046.SH","688046","生物制药","药康生物","20220425"
"688047.SH","688047","半导体","龙芯中科","20220624"
"688048.SH","688048","半导体","长光华芯","20220401"
"688049.SH","688049","半导体","炬芯科技","20211129"
"688050.SH","688050","医疗保健","爱博医疗","20200729"
"688051.SH","688051","软件服务","佳华科技","20200320"
"688052.SH","688052","半导体","纳芯微","20220422"
"688053.SH","688053","元器件","思科瑞","20220708"
"688055.SH","688055","元器件","龙腾光电","20200817"
"688056.SH","688056","电器仪表","莱伯泰科","20200902"
"688057.SH","688057","环境保护","金达莱","20201111"
"688058.SH","688058","软件服务","宝兰德","20191101"
"688059.SH","688059","机械基件","华锐精密","20210208"
"688060.SH","688060","IT设备","云涌科技","20200710"
"688061.SH","688061","半导体","灿瑞科技","20221018"
"688062.SH","688062","生物制药","迈威生物-U","20220118"
"688063.SH","688063","电气设备","派能科技","20201230"
"688065.SH","688065","化工原料","凯赛生物","20200812"
"688066.SH","688066","软件服务","航天宏图","20190722"
"688067.SH","688067","医疗保健","爱威科技","20210616"
"688068.SH","688068","医疗保健","热景生物","20190930"
"688069.SH","688069","环境保护","德林海","20200722"
"688070.SH","688070","航空","纵横股份","20210210"
"688071.SH","688071","专用机械","华依科技","20210729"
"688072.SH","688072","半导体","拓荆科技","20220420"
"688073.SH","688073","化学制药","毕得医药","20221011"
"688075.SH","688075","医疗保健","安旭生物","20211118"
"688076.SH","688076","生物制药","诺泰生物","20210520"
"688077.SH","688077","矿物制品","大地熊","20200722"
"688078.SH","688078","软件服务","龙软科技","20191230"
"688079.SH","688079","元器件","美迪凯","20210302"
"688080.SH","688080","通信设备","映翰通","20200212"
"688081.SH","688081","软件服务","兴图新科","20200106"
"688082.SH","688082","半导体","盛美上海","20211118"
"688083.SH","688083","软件服务","中望软件","20210311"
"688084.SH","688084","专用机械","晶品特装","20221208"
"688085.SH","688085","医疗保健","三友医疗","20200409"
"688087.SH","688087","环境保护","英科再生","20210709"
"688088.SH","688088","软件服务","虹软科技","20190722"
"688089.SH","688089","食品","嘉必优","20191219"
"688090.SH","688090","专用机械","瑞松科技","20200217"
"688091.SH","688091","化学制药","上海谊众","20210909"
"688092.SH","688092","专用机械","爱科科技","20210319"
"688093.SH","688093","化工原料","世华科技","20200930"
"688095.SH","688095","软件服务","福昕软件","20200908"
"688096.SH","688096","环境保护","京源环保","20200409"
"688097.SH","688097","专用机械","博众精工","20210512"
"688098.SH","688098","农业综合","申联生物","20191028"
"688099.SH","688099","半导体","晶晨股份","20190808"
"688100.SH","688100","通信设备","威胜信息","20200121"
"688101.SH","688101","环境保护","三达膜","20191115"
"688102.SH","688102","铜","斯瑞新材","20220316"
"688103.SH","688103","元器件","国力股份","20210910"
"688105.SH","688105","生物制药","诺唯赞","20211115"
"688106.SH","688106","化工原料","金宏气体","20200616"
"688107.SH","688107","半导体","安路科技","20211112"
"688108.SH","688108","医疗保健","赛诺医疗","20191030"
"688109.SH","688109","软件服务","品茗科技","20210330"
"688110.SH","688110","半导体","东芯股份","20211210"
"688111.SH","688111","软件服务","金山办公","20191118"
"688112.SH","688112","电器仪表","鼎阳科技","20211201"
"688113.SH","688113","专用机械","联测科技","20210506"
"688114.SH","688114","医疗保健","华大智造","20220909"
"688115.SH","688115","电器仪表","思林杰","20220314"
"688116.SH","688116","化工原料","天奈科技","20190925"
"688117.SH","688117","生物制药","圣诺生物","20210603"
"688118.SH","688118","软件服务","普元信息","20191204"
"688119.SH","688119","其他建材","中钢洛耐","20220606"
"688120.SH","688120","半导体","华海清科","20220608"
"688121.SH","688121","专用机械","卓然股份","20210906"
"688122.SH","688122","小金属","西部超导","20190722"
"688123.SH","688123","半导体","聚辰股份","20191223"
"688125.SH","688125","专用机械","安达智能","20220415"
"688126.SH","688126","半导体","沪硅产业","20200420"
"688127.SH","688127","元器件","蓝特光学","20200921"
"688128.SH","688128","专用机械","中国电研","20191105"
"688129.SH","688129","染料涂料","东来技术","20201023"
"688130.SH","688130","半导体","晶华微","20220729"
"688131.SH","688131","化学制药","皓元医药","20210608"
"688132.SH","688132","通信设备","邦彦技术","20220923"
"688133.SH","688133","化工原料","泰坦科技","20201030"
"688135.SH","688135","半导体","利扬芯片","20201111"
"688136.SH","688136","生物制药","科兴制药","20201214"
"688137.SH","688137","生物制药","近岸蛋白","20220929"
"688138.SH","688138","半导体","清溢光电","20191120"
"688139.SH","688139","医疗保健","海尔生物","20191025"
"688141.SH","688141","半导体","杰华特","20221223"
"688143.SH","688143","通信设备","长盈通","20221212"
"688146.SH","688146","半导体","中船特气","20230421"
"688147.SH","688147","专用机械","微导纳米","20221223"
"688148.SH","688148","电气设备","芳源股份","20210806"
"688150.SH","688150","元器件","莱特光电","20220318"
"688151.SH","688151","医疗保健","华强科技","20211206"
"688152.SH","688152","软件服务","麒麟信安","20221028"
"688153.SH","688153","半导体","唯捷创芯","20220412"
"688155.SH","688155","电气设备","先惠技术","20200811"
"688156.SH","688156","饲料","路德环境","20200922"
"688157.SH","688157","染料涂料","松井股份","20200609"
"688158.SH","688158","软件服务","优刻得-W","20200120"
"688159.SH","688159","通信设备","有方科技","20200123"
"688160.SH","688160","电器仪表","步科股份","20201112"
"688161.SH","688161","医疗保健","威高骨科","20210630"
"688162.SH","688162","专用机械","巨一科技","20211110"
"688163.SH","688163","生物制药","赛伦生物","20220311"
"688165.SH","688165","专用机械","埃夫特-U","20200715"
"688166.SH","688166","化学制药","博瑞医药","20191108"
"688167.SH","688167","元器件","炬光科技","20211224"
"688168.SH","688168","软件服务","安博通","20190906"
"688169.SH","688169","家用电器","石头科技","20200221"
"688170.SH","688170","专用机械","德龙激光","20220429"
"688171.SH","688171","软件服务","纬德信息","20220127"
"688172.SH","688172","半导体","燕东微","20221216"
"688173.SH","688173","半导体","希荻微","20220121"
"688175.SH","688175","通信设备","高凌信息","20220315"
"688176.SH","688176","化学制药","亚虹医药-U","20220107"
"688177.SH","688177","生物制药","百奥泰","20200221"
"688178.SH","688178","环境保护","万德斯","20200114"
"688179.SH","688179","化学制药","阿拉丁","20201026"
"688180.SH","688180","生物制药","君实生物-U","20200715"
"688181.SH","688181","元器件","八亿时空","20200106"
"688182.SH","688182","通信设备","灿勤科技","20211116"
"688183.SH","688183","元器件","生益电子","20210225"
"688184.SH","688184","电气设备","ST帕瓦","20220919"
"688185.SH","688185","生物制药","康希诺","20200813"
"688186.SH","688186","特种钢","广大特材","20200211"
"688187.SH","688187","运输设备","时代电气","20210907"
"688188.SH","688188","专用机械","柏楚电子","20190808"
"688189.SH","688189","化学制药","南新制药","20200326"
"688190.SH","688190","矿物制品","云路股份","20211126"
"688191.SH","688191","软件服务","智洋创新","20210408"
"688192.SH","688192","生物制药","迪哲医药-U","20211210"
"688193.SH","688193","医疗保健","仁度生物","20220330"
"688195.SH","688195","元器件","腾景科技","20210326"
"688196.SH","688196","环境保护","卓越新能","20191121"
"688197.SH","688197","化学制药","首药控股-U","20220323"
"688198.SH","688198","医疗保健","佰仁医疗","20191209"
"688199.SH","688199","化工原料","久日新材","20191105"
